"exposure","outcome","beta","se","t_value","p_value","n","df","p_fdr","sig_fdr05","sig_fdr01","sig_bonf"
"log_URXGAM","log_LBXSATSI",-0.0469568092744674,0.0460533095170195,-1.0196185630723,0.34724794084565,1544,6,0.661171884957634,FALSE,FALSE,FALSE
"log_URXHEM","log_LBXSATSI",-0.0935120930262898,0.0404949785838115,-2.30922687939568,0.0603327038614465,1544,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXHP2","log_LBXSATSI",-0.0574832067858313,0.0270996619939828,-2.12117799840437,0.0781561195886374,1544,6,0.358241334999268,FALSE,FALSE,FALSE
"log_URXHPM","log_LBXSATSI",-0.0436638068508089,0.0362315486364109,-1.20513222575667,0.273522161110099,1544,6,0.604329746066042,FALSE,FALSE,FALSE
"log_URXIPM3","log_LBXSATSI",-0.0423499987951169,0.0193917544977826,-2.18391785023678,0.0716731494786,1544,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXMAD","log_LBXSATSI",0.0158152000547888,0.0325740883972757,0.485514739872552,0.644530463810907,1544,6,0.856510722333318,FALSE,FALSE,FALSE
"log_URXMB3","log_LBXSATSI",-0.0478141234851311,0.0249085150579844,-1.91958948069867,0.103324924791868,1544,6,0.396440732483448,FALSE,FALSE,FALSE
"log_URXPHE","log_LBXSATSI",0.0124193198168719,0.0281202080554384,0.441651064330233,0.674213703471529,1544,6,0.874065030834123,FALSE,FALSE,FALSE
"log_URXPHG","log_LBXSATSI",-0.14444940299342,0.0561679510407236,-2.57174065133139,0.0422359819449428,1544,6,0.311896482054963,FALSE,FALSE,FALSE
"log_URXPMM","log_LBXSATSI",-0.0359258889037391,0.0347461170925488,-1.03395406191857,0.341020888803193,1544,6,0.658609025352032,FALSE,FALSE,FALSE
"log_URXTTC","log_LBXSATSI",-0.00616045333988876,0.0166040114213748,-0.371021988816405,0.723368738627946,1544,6,0.891532063463669,FALSE,FALSE,FALSE
"log_URX24D","log_LBXSATSI",-0.0019369415419355,0.0199813397201241,-0.0969375211605418,0.925932961901643,1588,6,0.974132211973236,FALSE,FALSE,FALSE
"log_URXCPM","log_LBXSATSI",-0.0516584065249085,0.038965218947411,-1.32575686523483,0.233158507042428,1589,6,0.569547498118908,FALSE,FALSE,FALSE
"log_URX4FP","log_LBXSATSI",0.0540145764143713,0.0352499465871581,1.53233073079462,0.176327413158978,1589,6,0.501300816489187,FALSE,FALSE,FALSE
"log_URXOPM","log_LBXSATSI",0.0109892548085952,0.0171317606032083,0.64145507651661,0.544936195287224,1587,6,0.799295259703186,FALSE,FALSE,FALSE
"log_URXOXY","log_LBXSATSI",0.00999444343517491,0.0243154486398528,0.411032655954952,0.695325695004582,1589,6,0.881204841193925,FALSE,FALSE,FALSE
"log_URXPAR","log_LBXSATSI",0.00276874873831591,0.026062555410742,0.106234737717804,0.918858968364827,1589,6,0.972016098766099,FALSE,FALSE,FALSE
"log_URXTCC","log_LBXSATSI",0.00469481279266294,0.0218451722498059,0.214913059003445,0.836953696815261,1588,6,0.943111385103084,FALSE,FALSE,FALSE
"log_URXMAL","log_LBXSATSI",-0.0418277767450143,0.0314666232260033,-1.32927440115178,0.232065236285505,1589,6,0.569547498118908,FALSE,FALSE,FALSE
"log_URXOP1","log_LBXSATSI",-0.0162249863266635,0.0134549302504939,-1.20587665819137,0.273255430873419,1582,6,0.604329746066042,FALSE,FALSE,FALSE
"log_URXOP2","log_LBXSATSI",0.00146379153836254,0.0147999913795812,0.0989048912813596,0.9244354012339,1582,6,0.973987091664729,FALSE,FALSE,FALSE
"log_URXOP3","log_LBXSATSI",-0.0186421302328776,0.0109637766792119,-1.70033837593797,0.13997425127722,1580,6,0.457172513313621,FALSE,FALSE,FALSE
"log_URXOP4","log_LBXSATSI",-0.0257623412884015,0.0163341872124012,-1.57720374778381,0.165822722394171,1574,6,0.488668852080049,FALSE,FALSE,FALSE
"log_URXOP5","log_LBXSATSI",-0.0235727974511142,0.0138650615602396,-1.70015815282878,0.140009082202296,1583,6,0.457172513313621,FALSE,FALSE,FALSE
"log_URXOP6","log_LBXSATSI",-0.0584338531543719,0.0406648937325275,-1.43696067518876,0.200758582574299,1583,6,0.528066938225773,FALSE,FALSE,FALSE
"log_URXBCPP","log_LBXSATSI",0.0414958354423054,0.0224598390125716,1.84755711824464,0.11417604862068,1579,6,0.418349972741693,FALSE,FALSE,FALSE
"log_URXBCEP","log_LBXSATSI",0.00594784241399656,0.0113052127273736,0.526115037145202,0.617679411123728,1582,6,0.846500730919285,FALSE,FALSE,FALSE
"log_URXBDCP","log_LBXSATSI",0.00793271408496045,0.0150012986705077,0.528801823041898,0.615924472301237,1579,6,0.845904854662644,FALSE,FALSE,FALSE
"log_URXDBUP","log_LBXSATSI",0.0259709077746865,0.0140672985249008,1.84619013584697,0.114392570671557,1579,6,0.418349972741693,FALSE,FALSE,FALSE
"log_URXDPHP","log_LBXSATSI",-0.00478398296651794,0.0161386433626092,-0.296430304520002,0.7768945471674,1583,6,0.916768485927766,FALSE,FALSE,FALSE
"log_URXTBBA","log_LBXSATSI",-0.0345670030141314,0.046488914613617,-0.743553668684844,0.485233100627249,1583,6,0.75417857193172,FALSE,FALSE,FALSE
"log_LBXPFHS","log_LBXSASSI",0.0304261194218947,0.0146380379292269,2.0785654176469,0.0762464581222036,1586,7,0.35619674042301,FALSE,FALSE,FALSE
"log_LBXPFNA","log_LBXSASSI",0.0295553111393325,0.0163324861957659,1.80960270133243,0.113280705951648,1586,7,0.415867983608343,FALSE,FALSE,FALSE
"log_LBXPFDE","log_LBXSASSI",-0.00483680390699634,0.0234048469607033,-0.206658215501999,0.84215939746747,1586,7,0.943111385103084,FALSE,FALSE,FALSE
"log_LBXPFUA","log_LBXSASSI",-0.00249134867060446,0.0202053420493681,-0.123301484553803,0.905334005115326,1586,7,0.967557866263901,FALSE,FALSE,FALSE
"log_LBXMPAH","log_LBXSASSI",-0.0242884600100446,0.0239015043354314,-1.01618959498041,0.343368559571554,1586,7,0.658609025352032,FALSE,FALSE,FALSE
"log_LBXBPB","log_LBXSASSI",0.0389217390746356,0.0114780984545395,3.39095706739146,0.0115843110331036,4820,7,0.189025279328113,FALSE,FALSE,FALSE
"log_LBXBCD","log_LBXSASSI",0.0280256370954614,0.0124145886828529,2.25747608812611,0.0585489187219877,4820,7,0.352012916759203,FALSE,FALSE,FALSE
"log_LBXTHG","log_LBXSASSI",0.0037016130100867,0.00983262357095816,0.376462394128446,0.717724480570345,4820,7,0.890648086342727,FALSE,FALSE,FALSE
"log_LBXBSE","log_LBXSASSI",-0.000597532849078968,0.0490345573763612,-0.0121859537650691,0.990617289351633,4820,7,0.997001912758468,FALSE,FALSE,FALSE
"log_LBXBMN","log_LBXSASSI",0.0957263572365446,0.0188327586290217,5.08297053672361,0.00142630221465798,4820,7,0.0782428643469521,FALSE,FALSE,FALSE
"log_URXMZP","log_LBXSASSI",0.00200837200502301,0.01090514164856,0.184167438603442,0.85994886438218,1575,6,0.951658676869899,FALSE,FALSE,FALSE
"log_URXMNP","log_LBXSASSI",-0.00423360253856398,0.0157446142246431,-0.268892109908774,0.797019723350504,1575,6,0.923785525363014,FALSE,FALSE,FALSE
"log_URXMC1","log_LBXSASSI",0.00701279600921321,0.0142610970323412,0.491743096152395,0.640371506987899,1575,6,0.855016198481757,FALSE,FALSE,FALSE
"log_URXMHH","log_LBXSASSI",-0.0187701625239869,0.0148977255191229,-1.25993477996982,0.254480323775564,1575,6,0.590099301508555,FALSE,FALSE,FALSE
"log_URXMOH","log_LBXSASSI",-0.0469516741489142,0.0135269419315215,-3.47097476921254,0.0132879825821137,1575,6,0.200889185493373,FALSE,FALSE,FALSE
"log_URXMHP","log_LBXSASSI",-0.0306058455390619,0.0141585329712687,-2.1616537250836,0.0739080322518895,1575,6,0.35475855480907,FALSE,FALSE,FALSE
"log_URXMIB","log_LBXSASSI",0.0382594656419081,0.0267166201235863,1.43204737219479,0.202098478392309,1575,6,0.530094369553596,FALSE,FALSE,FALSE
"log_URXMEP","log_LBXSASSI",-0.00451130639786529,0.0109269047367834,-0.412862242925833,0.694055461122766,1575,6,0.881204841193925,FALSE,FALSE,FALSE
"log_URXMCOH","log_LBXSASSI",0.0342303605772017,0.0268055866178679,1.27698606507588,0.24879740308049,1575,6,0.58344493391224,FALSE,FALSE,FALSE
"log_URXMHNC","log_LBXSASSI",0.0259652432465889,0.0238935453557502,1.08670533652471,0.318884270905598,1575,6,0.644481894882893,FALSE,FALSE,FALSE
"log_URXMHBP","log_LBXSASSI",-0.0389472593184474,0.0114935592519774,-3.38861604700447,0.0147006987567521,1575,6,0.208034381825146,FALSE,FALSE,FALSE
"log_URXECP","log_LBXSASSI",-0.0347707862196682,0.0159884574430019,-2.17474301968307,0.0725855799278806,1575,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXP01","log_LBXSASSI",-0.013864562333583,0.00685360210870204,-2.02295991417114,0.0895325761731436,1550,6,0.373701187505295,FALSE,FALSE,FALSE
"log_URXP03","log_LBXSASSI",-0.0278287313522837,0.0135212093616499,-2.05815401625347,0.0852740519090318,1561,6,0.363835954811869,FALSE,FALSE,FALSE
"log_URXP04","log_LBXSASSI",-0.0451886144573097,0.014076255954113,-3.21027229148287,0.0183607279607169,1572,6,0.240632670702419,FALSE,FALSE,FALSE
"log_URXP06","log_LBXSASSI",-0.0202305776362501,0.0124833947254503,-1.62059905027319,0.156230685830582,1574,6,0.476795823199701,FALSE,FALSE,FALSE
"log_URXP10","log_LBXSASSI",0.0135436923040399,0.0223009019640901,0.607315898067646,0.565900411398288,1573,6,0.815393013447234,FALSE,FALSE,FALSE
"log_URXUBA","log_LBXSASSI",0.000177554179683794,0.0134689872028542,0.0131824447532454,0.989909633698629,1583,6,0.997001912758468,FALSE,FALSE,FALSE
"log_URXUCD","log_LBXSASSI",0.0360171609947198,0.0163960603259997,2.19669605250271,0.0704220060806044,1583,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXUCO","log_LBXSASSI",-0.0190087616273899,0.0195331467798551,-0.973154087338041,0.368059813181603,1583,6,0.679194722877706,FALSE,FALSE,FALSE
"log_URXUCS","log_LBXSASSI",-0.0624187880138537,0.0305436782736446,-2.04359106505235,0.0870106744373623,1583,6,0.369602864866672,FALSE,FALSE,FALSE
"log_URXUMO","log_LBXSASSI",0.0216187873875424,0.0283635402339552,0.76220342063159,0.474824741216837,1583,6,0.746042146592739,FALSE,FALSE,FALSE
"log_URXUMN","log_LBXSASSI",0.0223050599042739,0.017495407844543,1.2749093992245,0.249483484761432,1583,6,0.58344493391224,FALSE,FALSE,FALSE
"log_URXUPB","log_LBXSASSI",0.0163710001706654,0.020536776930429,0.797155280311232,0.455739432467059,1583,6,0.731671609103218,FALSE,FALSE,FALSE
"log_URXUSB","log_LBXSASSI",-0.00686436432218035,0.0185391581366048,-0.370263000703734,0.723905461947844,1583,6,0.891532063463669,FALSE,FALSE,FALSE
"log_URXUSN","log_LBXSASSI",0.0112689467193777,0.0146088052174079,0.771380448412686,0.469760362955676,1583,6,0.741726888877383,FALSE,FALSE,FALSE
"log_URXUTL","log_LBXSASSI",-0.0137073747119795,0.0257665878360693,-0.531982534869876,0.613850504498537,1583,6,0.844893503635129,FALSE,FALSE,FALSE
"log_URXUTU","log_LBXSASSI",0.0443403387217709,0.0187890297559366,2.35990571614062,0.0562913281078171,1583,6,0.351365428225118,FALSE,FALSE,FALSE
"log_URX2MH","log_LBXSASSI",-0.0127447124389133,0.0130369207685308,-0.977586093004197,0.366032998390948,1539,6,0.677708155169354,FALSE,FALSE,FALSE
"log_URX34M","log_LBXSASSI",0.00206516566143264,0.0149689608506393,0.137963194776105,0.894783111753982,1539,6,0.966044881928052,FALSE,FALSE,FALSE
"log_URXAAM","log_LBXSASSI",-0.0305994475721417,0.0194714549654202,-1.57150288083166,0.167123683443514,1539,6,0.489359540153844,FALSE,FALSE,FALSE
"log_URXAMC","log_LBXSASSI",-0.0375591814912317,0.0241969692162194,-1.55222669234358,0.171594539894285,1539,6,0.496900165798262,FALSE,FALSE,FALSE
"log_URXATC","log_LBXSASSI",-0.00145597999674665,0.0169630790065088,-0.0858322947259745,0.934392298154849,1539,6,0.977142272580234,FALSE,FALSE,FALSE
"log_URXBMA","log_LBXSASSI",0.0285236890859443,0.0133894343223787,2.13031323050524,0.0771759604249855,1539,6,0.35619674042301,FALSE,FALSE,FALSE
"log_URXBPM","log_LBXSASSI",-0.00814932457922363,0.0116502190523122,-0.699499686884103,0.510434400714553,1539,6,0.774730473811811,FALSE,FALSE,FALSE
"log_URXCEM","log_LBXSASSI",-0.00167477231663997,0.0110918576719751,-0.150991147395579,0.884931224426355,1539,6,0.962693188869175,FALSE,FALSE,FALSE
"log_URXCYHA","log_LBXSASSI",-0.0687529546696672,0.0283530684202956,-2.42488585893062,0.0515195248915188,1539,6,0.338657259162972,FALSE,FALSE,FALSE
"log_URXCYM","log_LBXSASSI",-0.00823854985323222,0.0110662978564591,-0.744472086337674,0.484716891255937,1539,6,0.75417857193172,FALSE,FALSE,FALSE
"log_URXDHB","log_LBXSASSI",0.0142253701505692,0.0379579988491672,0.374766072550247,0.720723613268125,1539,6,0.891532063463669,FALSE,FALSE,FALSE
"log_URXGAM","log_LBXSASSI",-0.046137377241919,0.0327732894358577,-1.40777377053398,0.208839431989296,1539,6,0.541853661377633,FALSE,FALSE,FALSE
"log_URXHEM","log_LBXSASSI",-0.0529540396008988,0.0271911194422567,-1.94747552462312,0.0994062697112331,1539,6,0.391106634929442,FALSE,FALSE,FALSE
"log_URXHP2","log_LBXSASSI",-0.0461124764504321,0.0184059112756403,-2.50530798284683,0.0461953714500556,1539,6,0.323704792642725,FALSE,FALSE,FALSE
"log_URXHPM","log_LBXSASSI",-0.0187336019577044,0.0180592509650428,-1.0373410278182,0.339562926060123,1539,6,0.658546280843876,FALSE,FALSE,FALSE
"log_URXIPM3","log_LBXSASSI",-0.00237349762615671,0.00873369053320043,-0.27176342201891,0.794913014640322,1539,6,0.922376534406495,FALSE,FALSE,FALSE
"log_URXMAD","log_LBXSASSI",0.00956966057777111,0.0230713894853518,0.414784752511199,0.692721885902508,1539,6,0.880811934392594,FALSE,FALSE,FALSE
"log_URXMB3","log_LBXSASSI",-0.035730475611472,0.0169684131475495,-2.10570518885746,0.0798454227784,1539,6,0.358241334999268,FALSE,FALSE,FALSE
"log_URXPHE","log_LBXSASSI",0.0330637826871454,0.0203964694472406,1.621054211008,0.156132940366746,1539,6,0.476795823199701,FALSE,FALSE,FALSE
"log_URXPHG","log_LBXSASSI",-0.1188215820262,0.0535547482772939,-2.21869368913788,0.0683206620969051,1539,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXPMM","log_LBXSASSI",-0.00409281171733625,0.0189836069785702,-0.215597158219534,0.836443953608834,1539,6,0.943111385103084,FALSE,FALSE,FALSE
"log_URXTTC","log_LBXSASSI",-0.0102973074115082,0.015729120575284,-0.654665171026085,0.536956409860371,1539,6,0.793243760801257,FALSE,FALSE,FALSE
"log_URX24D","log_LBXSASSI",0.0169686179229112,0.01390442714139,1.22037519060385,0.268105291102546,1583,6,0.599257460904411,FALSE,FALSE,FALSE
"log_URXCPM","log_LBXSASSI",-0.0453220542210244,0.0244341886939353,-1.85486225013371,0.113025828131131,1584,6,0.415727183930597,FALSE,FALSE,FALSE
"log_URX4FP","log_LBXSASSI",0.0353508132219409,0.0242088070071594,1.4602459845083,0.194519203655982,1584,6,0.520162773007641,FALSE,FALSE,FALSE
"log_URXOPM","log_LBXSASSI",0.00602980725422891,0.0105719236147888,0.570360463614582,0.589138173561316,1582,6,0.829434719366788,FALSE,FALSE,FALSE
"log_URXOXY","log_LBXSASSI",-0.00743981136456969,0.0147301399281255,-0.505074045519706,0.631517900720495,1584,6,0.852083182981975,FALSE,FALSE,FALSE
"log_URXPAR","log_LBXSASSI",0.013262029381627,0.0177911149235174,0.745429920420358,0.484178928758962,1584,6,0.75417857193172,FALSE,FALSE,FALSE
"log_URXTCC","log_LBXSASSI",0.00425983290224132,0.0137124581415526,0.31065421372794,0.766572250869792,1583,6,0.915879727237088,FALSE,FALSE,FALSE
"log_URXMAL","log_LBXSASSI",-0.0199009129898855,0.0219200310422863,-0.907887080611076,0.398933614697672,1584,6,0.69612855513837,FALSE,FALSE,FALSE
"log_URXOP1","log_LBXSASSI",-0.0102507280228644,0.0106089538571296,-0.966233632543849,0.371242285571533,1577,6,0.68143899454813,FALSE,FALSE,FALSE
"log_URXOP2","log_LBXSASSI",0.000634318166030327,0.0132388595966352,0.0479133539713305,0.963340341547281,1577,6,0.988569457921314,FALSE,FALSE,FALSE
"log_URXOP3","log_LBXSASSI",-0.00725715716026725,0.00747091716765739,-0.971387715511619,0.368870058048205,1575,6,0.679541098620114,FALSE,FALSE,FALSE
"log_URXOP4","log_LBXSASSI",-0.0130154042692074,0.00941095616468542,-1.3830055141525,0.215929159181667,1569,6,0.550240912891206,FALSE,FALSE,FALSE
"log_URXOP5","log_LBXSASSI",-0.0126049324085524,0.00911460589069811,-1.38293773309676,0.215948858177667,1578,6,0.550240912891206,FALSE,FALSE,FALSE
"log_URXOP6","log_LBXSASSI",-0.0552506712527523,0.0418997631041094,-1.3186392275171,0.235384825936044,1578,6,0.572074513667349,FALSE,FALSE,FALSE
"log_URXBCPP","log_LBXSASSI",0.0310455651563088,0.0178177713230923,1.74239328776618,0.132072611710917,1574,6,0.444097048134782,FALSE,FALSE,FALSE
"log_URXBCEP","log_LBXSASSI",0.00754235033323999,0.00710422845020247,1.06167057916402,0.329238259734795,1577,6,0.652360638483804,FALSE,FALSE,FALSE
"log_URXBDCP","log_LBXSASSI",0.0187912981091171,0.0126552485373343,1.4848620359909,0.188118847672522,1574,6,0.516718440299816,FALSE,FALSE,FALSE
"log_URXDBUP","log_LBXSASSI",0.00843135348215542,0.0117575265955904,0.717102650256185,0.500261450206724,1575,6,0.767174108943218,FALSE,FALSE,FALSE
"log_URXDPHP","log_LBXSASSI",0.0108043252764745,0.0125383622456106,0.86170147781915,0.421948986118186,1578,6,0.707434703842441,FALSE,FALSE,FALSE
"log_URXTBBA","log_LBXSASSI",0.0476746894700098,0.054273274015057,0.878419265010316,0.413506040208526,1578,6,0.703526998577184,FALSE,FALSE,FALSE
"log_LBXPFHS","log_LBXSGB",-0.0172895303821863,0.00573994128728425,-3.01214411730796,0.0196026491399977,1589,7,0.248083531451162,FALSE,FALSE,FALSE
"log_LBXPFNA","log_LBXSGB",-0.00530608562383395,0.00560755707860443,-0.946238361813429,0.375536861563829,1589,7,0.683427915354094,FALSE,FALSE,FALSE
"log_LBXPFDE","log_LBXSGB",-0.00587036728747974,0.00535459546469892,-1.09632320988226,0.309215335201064,1589,7,0.636516209196903,FALSE,FALSE,FALSE
"log_LBXPFUA","log_LBXSGB",-0.000318140448635314,0.00504889767559864,-0.0630118629998958,0.951518605159933,1589,7,0.984329591544758,FALSE,FALSE,FALSE
"log_LBXMPAH","log_LBXSGB",-0.00559243675823135,0.00407236379966026,-1.37326551196087,0.212038680163083,1589,7,0.546978935245445,FALSE,FALSE,FALSE
"log_LBXBPB","log_LBXSGB",0.000590597046411693,0.00407219397753199,0.145031658528613,0.888773509379605,4832,7,0.963484049466901,FALSE,FALSE,FALSE
"log_LBXBCD","log_LBXSGB",0.00589165850354636,0.00342707285917884,1.71915180844975,0.129276459312045,4832,7,0.439386494053479,FALSE,FALSE,FALSE
"log_LBXTHG","log_LBXSGB",-0.00306607451095698,0.00198476093489383,-1.54480797009489,0.166307481650562,4832,7,0.488989838850044,FALSE,FALSE,FALSE
"log_LBXBSE","log_LBXSGB",-0.0289983327828215,0.013992828231071,-2.07237109639,0.0769469311864397,4832,7,0.35619674042301,FALSE,FALSE,FALSE
"log_LBXBMN","log_LBXSGB",0.0422068553254637,0.0105220150134629,4.01129016366732,0.00511590906022422,4832,7,0.14188475489357,FALSE,FALSE,FALSE
"log_URXMZP","log_LBXSGB",-0.00764307611536092,0.00431633919152552,-1.77073111639765,0.126995439440775,1578,6,0.436368581814279,FALSE,FALSE,FALSE
"log_URXMNP","log_LBXSGB",-0.00812890392500849,0.00633917115708215,-1.28232914423313,0.247039831197361,1578,6,0.581270191052613,FALSE,FALSE,FALSE
"log_URXMC1","log_LBXSGB",-0.0015955292861999,0.00510700085308662,-0.312420015601833,0.765294410943999,1578,6,0.914922334378878,FALSE,FALSE,FALSE
"log_URXMHH","log_LBXSGB",-0.00143822997017505,0.00520153230337687,-0.276501208930556,0.791441004533248,1578,6,0.920949532547779,FALSE,FALSE,FALSE
"log_URXMOH","log_LBXSGB",-0.00102158281815368,0.00457290152858744,-0.223399260134351,0.830636588694809,1578,6,0.941453512570267,FALSE,FALSE,FALSE
"log_URXMHP","log_LBXSGB",-0.00464199604591959,0.00536549433102469,-0.865157198858334,0.420193320184064,1578,6,0.707434703842441,FALSE,FALSE,FALSE
"log_URXMIB","log_LBXSGB",0.00741015239232335,0.00576266443798143,1.28588996844644,0.245874627399871,1578,6,0.579968438494214,FALSE,FALSE,FALSE
"log_URXMEP","log_LBXSGB",-0.00192191445854641,0.00293673377511597,-0.654439457478747,0.537092129709184,1578,6,0.793243760801257,FALSE,FALSE,FALSE
"log_URXMCOH","log_LBXSGB",-0.00182335426953865,0.00474940305923311,-0.383912303672342,0.714279817164434,1578,6,0.890530681140073,FALSE,FALSE,FALSE
"log_URXMHNC","log_LBXSGB",-0.00345421891509365,0.00402620014066501,-0.857935222893095,0.423868608333763,1578,6,0.707434703842441,FALSE,FALSE,FALSE
"log_URXMHBP","log_LBXSGB",-0.0100847889198523,0.00637776284533378,-1.58124238301377,0.164906909173745,1578,6,0.488668852080049,FALSE,FALSE,FALSE
"log_URXECP","log_LBXSGB",0.00101250242698976,0.00492466361825076,0.205598291675687,0.843902940956482,1578,6,0.943111385103084,FALSE,FALSE,FALSE
"log_URXP01","log_LBXSGB",-0.00161720620234735,0.00217427885525706,-0.743789693045674,0.485100403894051,1555,6,0.75417857193172,FALSE,FALSE,FALSE
"log_URXP03","log_LBXSGB",-0.0090767312895661,0.00334099044625929,-2.71677858274895,0.0347913066417289,1567,6,0.28707003818376,FALSE,FALSE,FALSE
"log_URXP04","log_LBXSGB",-0.00503208332414822,0.00491490825144594,-1.02384074467063,0.345404457968213,1578,6,0.659650269662725,FALSE,FALSE,FALSE
"log_URXP06","log_LBXSGB",-0.00020678904870761,0.00723130483054109,-0.0285963672606146,0.978113946117754,1580,6,0.993790209137066,FALSE,FALSE,FALSE
"log_URXP10","log_LBXSGB",-0.00861816492160995,0.00539765364088349,-1.59665022896863,0.161456925969317,1579,6,0.485889181600453,FALSE,FALSE,FALSE
"log_URXUBA","log_LBXSGB",0.000129308618724801,0.00557396647146416,0.0231986717872801,0.982244074118314,1589,6,0.996253894509859,FALSE,FALSE,FALSE
"log_URXUCD","log_LBXSGB",0.019933670974062,0.00705681196823536,2.82474169126071,0.0301655017458039,1589,6,0.282606183171537,FALSE,FALSE,FALSE
"log_URXUCO","log_LBXSGB",0.00496958208208839,0.00758766568612347,0.654955329829158,0.536781971644646,1589,6,0.793243760801257,FALSE,FALSE,FALSE
"log_URXUCS","log_LBXSGB",0.0124606152141708,0.0118308082314483,1.05323448494824,0.332788845978328,1589,6,0.654455215407342,FALSE,FALSE,FALSE
"log_URXUMO","log_LBXSGB",0.00172007912640599,0.00447532091913044,0.384347660757299,0.713973732234269,1589,6,0.890530681140073,FALSE,FALSE,FALSE
"log_URXUMN","log_LBXSGB",0.0274444432214017,0.011351970215362,2.41759295529709,0.0520332767984774,1589,6,0.338657259162972,FALSE,FALSE,FALSE
"log_URXUPB","log_LBXSGB",-0.00264418774753054,0.00894741870167179,-0.295525205167439,0.777553097807722,1589,6,0.916768485927766,FALSE,FALSE,FALSE
"log_URXUSB","log_LBXSGB",0.00462333391119397,0.00402404532011841,1.14892689902855,0.294317260084423,1589,6,0.621595120651956,FALSE,FALSE,FALSE
"log_URXUSN","log_LBXSGB",0.0121781962511512,0.00608878627980288,2.00010243281941,0.0924131936711228,1589,6,0.379942894750655,FALSE,FALSE,FALSE
"log_URXUTL","log_LBXSGB",-0.00432993627781693,0.00900020342669102,-0.481093156736442,0.647491546354582,1589,6,0.858456565123897,FALSE,FALSE,FALSE
"log_URXUTU","log_LBXSGB",0.00265838728416839,0.00614387285864587,0.432689175920594,0.680360681392898,1589,6,0.876781567185344,FALSE,FALSE,FALSE
"log_URX2MH","log_LBXSGB",-0.0103315845368931,0.00416319277259746,-2.48164932570421,0.0476986368450983,1545,6,0.329429434325859,FALSE,FALSE,FALSE
"log_URX34M","log_LBXSGB",-0.00605434386449517,0.00466774380841958,-1.29706001721313,0.242251004406314,1545,6,0.575835304236835,FALSE,FALSE,FALSE
"log_URXAAM","log_LBXSGB",-0.012722972656477,0.0105260301016564,-1.2087152073102,0.27224043988332,1545,6,0.603581575722833,FALSE,FALSE,FALSE
"log_URXAMC","log_LBXSGB",-0.0165321333653452,0.00656255857104796,-2.51915974331719,0.0453385287785769,1545,6,0.321405686075553,FALSE,FALSE,FALSE
"log_URXATC","log_LBXSGB",0.000432123228893408,0.00583970258693247,0.0739974720391364,0.943417718124767,1545,6,0.98017425259716,FALSE,FALSE,FALSE
"log_URXBMA","log_LBXSGB",-0.00818028747535824,0.00456831870579625,-1.79065603828804,0.123540611576004,1545,6,0.426615061557425,FALSE,FALSE,FALSE
"log_URXBPM","log_LBXSGB",-0.00460834733089903,0.00320712310879952,-1.43691002015324,0.200772354770755,1545,6,0.528066938225773,FALSE,FALSE,FALSE
"log_URXCEM","log_LBXSGB",0.00135478554655948,0.00655293823571723,0.206744745307553,0.843046787723679,1545,6,0.943111385103084,FALSE,FALSE,FALSE
"log_URXCYHA","log_LBXSGB",-0.0136239660855372,0.00676162680113203,-2.01489471191405,0.0905384736242296,1545,6,0.375451121724667,FALSE,FALSE,FALSE
"log_URXCYM","log_LBXSGB",-0.00488494755558867,0.002792858623659,-1.74908515390184,0.130856045477543,1545,6,0.441139325534238,FALSE,FALSE,FALSE
"log_URXDHB","log_LBXSGB",-0.0387617152508195,0.0141955254970911,-2.73055867208033,0.0341606907330732,1545,6,0.283933013885284,FALSE,FALSE,FALSE
"log_URXGAM","log_LBXSGB",-0.0123093880547995,0.0139138380131166,-0.884686744462273,0.410373574470206,1545,6,0.703334848549266,FALSE,FALSE,FALSE
"log_URXHEM","log_LBXSGB",-0.0186815992425598,0.00876427700962576,-2.13156193283734,0.077042963133106,1545,6,0.35619674042301,FALSE,FALSE,FALSE
"log_URXHP2","log_LBXSGB",-0.00855745137145971,0.0046650665229552,-1.83436856245273,0.116282088120607,1545,6,0.418936050846295,FALSE,FALSE,FALSE
"log_URXHPM","log_LBXSGB",-0.00446845778094596,0.00560591002091207,-0.797097663765026,0.455770439837213,1545,6,0.731671609103218,FALSE,FALSE,FALSE
"log_URXIPM3","log_LBXSGB",-0.0115787533871458,0.00459104320602177,-2.52203102161154,0.0451630285361474,1545,6,0.321405686075553,FALSE,FALSE,FALSE
"log_URXMAD","log_LBXSGB",-0.0105209307249517,0.00975624161610112,-1.07837947633324,0.32229749918406,1545,6,0.647969841291514,FALSE,FALSE,FALSE
"log_URXMB3","log_LBXSGB",-0.0161834500947735,0.00400866054779009,-4.03712160255006,0.00682494383293807,1545,6,0.150361927780149,FALSE,FALSE,FALSE
"log_URXPHE","log_LBXSGB",-0.000582180647755906,0.00832506207998703,-0.0699310878600455,0.946521007467342,1545,6,0.981060066747081,FALSE,FALSE,FALSE
"log_URXPHG","log_LBXSGB",-0.0299969749234514,0.0130374940810807,-2.30082366572126,0.0610315180485584,1545,6,0.352012916759203,FALSE,FALSE,FALSE
